Date,Network,Message,Message URL,Message ID,Name,Profile,Followers,Comments,Shares,Likes,Sentiment,Location,Hashtags,Images,Language
19/6/2024 8:00 am,LinkedIn,"Cannes Lions International Festival of Creativity is kicking off! 🇫🇷 

The team are having great conversations with partners and contributing to important discussions on identity, addressability, and data collaboration. 

Our Co-Founder & GM of Advertising Solutions at Dun & Bradstreet, Kristina Prokop was interviewed by ID5.io while our VP of Global Sales, Nate Carter participated in an open panel with OpenX 🎙️ 

Let’s go day 3!

Katie Grannell Jessica Saunders Georgina Bankier Gerard Gleeson Marc Fanelli",https://www.linkedin.com/feed/update/urn:li:ugcPost:7209122252322152448,7.20912E+18,"Eyeota, a Dun & Bradstreet company","Eyeota, a Dun & Bradstreet company",0,0,0,29,Positive,,,"https://media.licdn.com/dms/image/D4E22AQHeL9dZOvrqOw/feedshare-shrink_1280/0/1718788680433?e=1721865600&v=beta&t=Gpdh51VrtfUyl_mxpqhPEBysv7XZ8I2VnCgLin1pKFg, https://media.licdn.com/dms/image/D4E22AQHacCUJ9rrFDw/feedshare-shrink_1280/0/1718788682628?e=1721865600&v=beta&t=8KW-jwqItMmAq7dTpQp9lLy5RcLRel47opJbGVqxnT0, https://media.licdn.com/dms/image/D4E22AQGH67UNAI7-lQ/feedshare-shrink_1280/0/1718788682009?e=1721865600&v=beta&t=aY22VkBwLuPWv207XMzpNdcbtOZ-YG_KRM9EFCgJGRQ",en
19/6/2024 5:29 am,LinkedIn,"I am happy to share that I started a new position as a Data and Content Intern at Dun & Bradstreet. I am passionate about leveraging data to drive rational insights and create engaging content. My role involves a blend of data analysis, content creation, and strategic thinking, allowing me to contribute to the company's mission of providing world class business intelligence.
My experience at Dun & Bradstreet has skyrocketed my skills in data management, content development, and project coordination. I am eager to continue growing in the field of data and content, contributing to innovative solutions and strategic initiatives.
Thanks to Muhammad Arsalan Hassan for providing us great guidance, mentorship and support that have been invaluable to my professional growth and development. 
I express my heartfelt gratitude to our supervisor Pearl Daniel for the incredible opportunity to work as an intern at Dun & Bradstreet. ",https://www.linkedin.com/feed/update/urn:li:ugcPost:7209125197147230208,7.20913E+18,Alishba Azeem,Alishba Azeem,0,13,0,30,Positive,,,"https://media.licdn.com/dms/image/D4D22AQEpdgO_hMifQg/feedshare-shrink_2048_1536/0/1718789370141?e=1721865600&v=beta&t=O5VZ-L6vl0Z9hlqcuzCo-SiutGMiXimPBh3x-Bbd_VY, https://media.licdn.com/dms/image/D4D22AQFrPJMRurgBzw/feedshare-shrink_2048_1536/0/1718789384443?e=1721865600&v=beta&t=S2xPsy63K6ViIs078eLIso_7yssHNmtVLStlqwPQ4q0, https://media.licdn.com/dms/image/D4D22AQGRC-NB5lqr8g/feedshare-shrink_2048_1536/0/1718789373952?e=1721865600&v=beta&t=ZQhW-2FP3fm02rG-HHiTb73MhXir9yBxJ8ro9xmE9As, https://media.licdn.com/dms/image/D4D22AQHngbfiIXFiRA/feedshare-shrink_2048_1536/0/1718789382418?e=1721865600&v=beta&t=07SK5nD-ReActL4qJMZ6sZZfmpSWllk8qJgZ6VUAfNc, https://media.licdn.com/dms/image/D4D22AQFjD4MpROUJ3w/feedshare-shrink_2048_1536/0/1718789383992?e=1721865600&v=beta&t=uui0MZEyVDZFNdyoFlMznFhBtwvzYB_LpaROqALqpmc",en
19/6/2024 4:26 am,LinkedIn,"Check out the latest report from IMIR Market Research Pvt. Ltd. on the 𝗗𝗮𝘁𝗮 𝗠𝗼𝗻𝗲𝘁𝗶𝘇𝗮𝘁𝗶𝗼𝗻 𝗠𝗮𝗿𝗸𝗲𝘁 Outlook and Geography Forecast till 2028 Don't miss out on this opportunity to stay informed about the latest trends in the industry.

Data Monetization Market Size, Share & Trends Analysis Report By Component (Tools, Services {Support and maintenance, Implementation, Consulting}), By Data Type (Financial data, Customer data, Product data, Supplier data), By Business Function (Operations, Finance, Sales and marketing, Supply chain management, Others (R&D, HR, and legal)), By Deployment Type (On-premises, Cloud), By Organization Size (Small and Medium-sized Enterprises (SMEs), Large enterprises), By Industry Vertical (Government and defense, Manufacturing, Transportation and logistics, Banking, Financial Services, and Insurance (BFSI), Telecom, Consumer goods and retail, Media and entertainment, Energy and utilities, Healthcare, Others), COVID-19 Impact Analysis, Regional Outlook, Growth Potential, Price Trends, Competitive Market Share & Forecast, 2022 - 2028.

The Data Monetization market research report comprises a thorough examination of the current and future scenario of this industry vertical. The research highlights major trends and opportunities, as well as challenges, for various segments and sub-segments, while broadening the company horizon. The study report also includes extensive information based on past and present patterns across several industry verticals to help find various expansion prospects. Throughout the forecast period, several estimations regarding market share, market size, and industry growth rate are presented. The research includes information on competitive analysis as well as consumption habits and pricing strategies depending on the Data Monetization market.

📚 𝗥𝗲𝗾𝘂𝗲𝘀𝘁 𝗳𝗼𝗿 𝗳𝗿𝗲𝗲 𝘀𝗮𝗺𝗽𝗹𝗲 𝗥𝗲𝗽𝗼𝗿𝘁:👇
https://lnkd.in/dPuWgxZZ



1010data
Accenture
Acuiti Labs
ADAPEX Inc | the adtech of Datrix group
Adastra
Aggregion
ALGOMINE
AT&T
ATMECS Global Inc
Atos
Avataar
Avenue i Media
Amazon Web Services (AWS)
Capgemini
Ciena
Cisco
Comviva 
Tech Mahindra
CoreSite
Dun & Bradstreet
Data Science Research Perú
Datrix | Embrace the AI Challenge
Dawex - Data Exchange Technology
DOT - Digital On Things ☁️
Edgematics
Elevondata
Emu Analytics
Equifax
Extreme Networks.
Fujitsu
Thales Digital Identity and Security
Google
Grandata
Groundhog Technologies Inc.
Huawei Canada
HUDI Human Data Income
IBL
IBM
iConnectiva
",https://www.linkedin.com/feed/update/urn:li:share:7209109153372372992,7.20911E+18,Research Report Trends,Research Report Trends,0,0,0,0,Neutral,,,,en
19/6/2024 3:48 am,Instagram,"No way is that there sun coming 🤣🤣🤣

We’ll help you keep cool in soft organic cotton clothing and don’t forget to protect your head with one of our sun hats ☀️

Here are just a couple of the many DUNS Summer prints and styles we have in stock. Enjoy past season REDUCTIONS toooooo 🥳

DUNS dresses ⤵️
https://strawberrymeerkat.co.uk/collections/dresses-tunics-and-skirts/duns-sweden

DUNS shorts ⤵️
https://strawberrymeerkat.co.uk/collections/shorts/duns-sweden

DUNS dungarees ⤵️
https://strawberrymeerkat.co.uk/collections/dungarees/duns-sweden

DUNS sun hats ⤵️
https://strawberrymeerkat.co.uk/collections/hats-sunhats/duns-sweden

#DUNS #stockist #Summer #organic #kidsclothing #babywear #adultswear #organickidsclothes #organicAdultsclothes #colourfulclothes #sustainablefashion #smallbusiness #strawberrymeerkat #strawberrymeerkatboutique",https://www.instagram.com/p/C8Y7QVtqyqb/,1.78676E+16,,,0,1,0,2,Positive,,"#sustainablefashion, #organickidsclothes, #smallbusiness, #strawberrymeerkat, #strawberrymeerkatboutique, #kidsclothing, #colourfulclothes, #stockist, #organic, #babywear, #duns, #summer, #organicadultsclothes, #adultswear","https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/417485638_871276741690442_4225408777863068376_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=6iunSqCJZQoQ7kNvgEXbz4-&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYC0VCzp4dmX-H7wnUloQRlH0fSVue4AdEoJWMCEk9qUSA&oe=66798D0E, https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/417411411_871276758357107_4563871634127124378_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=18de74&_nc_ohc=UpTHCuPXZo8Q7kNvgGN3PWE&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYBaynnwgHKGNwbbY6dV14Uku7DX_BzylBqjcM27BAfMmQ&oe=66799A79, https://scontent-iad3-2.cdninstagram.com/v/t39.30808-6/417482238_871276781690438_6136377687291826097_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=18de74&_nc_ohc=sR4IwqSNOe4Q7kNvgFAu1Zr&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYBsUTBodVTYBZ9AJYBnSR5hknmZHgc9ktf5J8RzODSJLg&oe=66797F84, https://scontent-iad3-2.cdninstagram.com/v/t39.30808-6/448532446_871276791690437_2759295811566285825_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=18de74&_nc_ohc=aMnYsQ8XpLwQ7kNvgEI74UA&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYBssUSNukpWdn4Ukfd3j6-Bv6ecsvIAKURBogbrIVCxdg&oe=66797DEC, https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/448729395_871276751690441_1287241599500366876_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=18de74&_nc_ohc=dP7u4J1ophcQ7kNvgHsru2t&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYBXN3xa90BaZGuLAWAWwqBlRbqol-C0GROxh7ysb2R7wA&oe=6679A234",en
18/6/2024 11:33 pm,LinkedIn,"At FIS HQ Jacksonville, FL. Reviewing plans for growth & client success with our CEO Stephanie Ferris and today a perfect start with a gorgeous sunrise run along St Johns River. Then it was my pleasure to welcome our fantastic new sales leader hires who will help us win in the market and afterwards great to connect and spend time with our partner Dun & Bradstreet CEO Anthony Jabbour and team - all in all a great day! #automatedfinance #colleagues #partnership #wellbeing",https://www.linkedin.com/feed/update/urn:li:ugcPost:7209035542762504192,7.20904E+18,Seamus Smith,Seamus Smith,0,3,0,206,Positive,,"#automatedfinance, #wellbeing, #colleagues, #partnership","https://media.licdn.com/dms/image/D4E22AQEU7pC2onuxcw/feedshare-shrink_2048_1536/0/1718768003168?e=1721865600&v=beta&t=ATyU33kbeWrMAz4k8jER-8F1h__DK6P--psUA6DXACM, https://media.licdn.com/dms/image/D4E22AQFz8pryQ5n57Q/feedshare-shrink_2048_1536/0/1718768007214?e=1721865600&v=beta&t=tTG8uKYiJjQmC_UUbwXuLacL-4epklFDWVL5yJqtifg, https://media.licdn.com/dms/image/D4E22AQEYnyC7H-TUuQ/feedshare-shrink_2048_1536/0/1718768006786?e=1721865600&v=beta&t=MK0omsW8d3GHjAMKYgacoQIq80w69NQweZtWdGyBnds",en
18/6/2024 9:54 pm,Instagram,"The Banks Will Blacklist Your LLC If You File Your LLC Incorrect 🤦🏾‍♂️🚨

Credit: cgc.ep 

Comment “Credit” If You Need Help Fixing Your Credit To Get Funding ⬇️

Building and maintaining a good credit score is crucial for the success of any business. Here’s a quick guide to help you get started and keep your credit in top shape:

1️⃣ Establish Your Business Entity: Start by legally registering your business as an LLC, S Corp, or sole proprietorship. This step is fundamental to establishing your business’s credibility.

2️⃣ Obtain an EIN: Your Employer Identification Number (EIN) is like a social security number for your business. It’s essential for opening bank accounts and applying for credit.

3️⃣ Open a Business Bank Account: This separates your personal and business finances, which is critical for managing cash flow and demonstrating financial responsibility to lenders.

4️⃣ Apply for Business Credit Cards: Start with small business credit cards or a line of credit from your bank. Use these responsibly to build a positive credit history.

5️⃣ Pay Bills on Time: Timely payments are crucial. They make up a significant portion of your credit score and demonstrate to lenders that you are reliable.

6️⃣ Monitor Your Credit: Regularly check your business credit score through platforms like Dun & Bradstreet, Experian, or Equifax. This helps you stay informed about your credit standing and detect any errors or fraudulent activity early.

7️⃣ Limit Credit Inquiries: Each credit application can slightly lower your score. Apply only when necessary and spread out your applications over time.

8️⃣ Maintain Low Credit Utilization: Keep your credit card balances low relative to your credit limits. High balances can negatively impact your score.

Building business credit takes time and discipline, but with these steps, you’re on your way to financial success. Stay proactive, make informed decisions, and watch your credit score soar!

#creditscore #creditispower #businesscredit #SmallBusiness #EntrepreneurLife #FinancialTips #StartupSuccess #CreditManagement #LLC #BusinessTips #DunAndBradstreet",https://www.instagram.com/reel/C8YSj-mNhzJ/,1.80347E+16,,,0,6,0,108,Neutral,,"#creditscore, #llc, #smallbusiness, #businesscredit, #entrepreneurlife, #creditmanagement, #dunandbradstreet, #businesstips, #creditispower, #startupsuccess, #financialtips",,en
18/6/2024 4:31 pm,Instagram,"Transformation Tuesday 🤗

A combination of infections, loose fillings, broken teeth and an old bridge needed a strong, durable and natural looking overhaul 🫡

What did we do:
- full arch dental implants
- immediate on the day fixed teeth with no denture at any time during the process! 
- 3 months later the final bridge was fitted 🤩

Thanks as always to the team ibludentalcare Galashiels 😊

#ibludentalcare #ibludentalimplants 
#scottishborders #galashiels #duns #peebles #auchtermuchty #alyth #fifedentist #dentistry #comfortabledentures #missingteeth #dentalimplants #dentalveneers #veneers #whitening #crowns #dentalcrowns #smilemakeover #cosmeticdentist #aestheticdentist #smile #confidence #cosmeticbraces #sedation #compositebonding #dentalimplant #invisalign #invisalignuk",https://www.instagram.com/p/C8XttfDtAXj/,1.7982E+16,,,0,2,0,20,Positive,,"#invisalign, #whitening, #cosmeticbraces, #ibludentalcare, #ibludentalimplants, #auchtermuchty, #dentalimplants, #aestheticdentist, #scottishborders, #galashiels, #comfortabledentures, #veneers, #compositebonding, #missingteeth, #dentalcrowns, #invisalignuk, #duns, #dentalimplant, #smilemakeover, #dentalveneers, #fifedentist, #smile, #crowns, #cosmeticdentist, #confidence, #dentistry, #peebles, #alyth, #sedation","https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/448519916_1214743769699807_5469292554941631391_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=18de74&_nc_ohc=68BXCq6OEsIQ7kNvgH-yVkw&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYCPDK0Dn4qq_FhtgUzdR2ZTD3Caj_zG7S7xdaVeZBJ5lA&oe=66799494, https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/448515598_1377661252874188_4665798469155316821_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=jIOSf1lM20QQ7kNvgFnmkAP&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYDPkKxcPCycCn7A_0YZQcsMZ9xx2tdvNoxnPL_fg9Km9A&oe=66799A68, https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/448707719_1160161935029210_4875636909242813167_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=bV_jBUes3AcQ7kNvgGwO9RD&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYDxNi7TuALcesmZCat5zsrpcZssuEult3Yo0Ah3q84QeA&oe=6679A821",en
18/6/2024 3:00 pm,Instagram,"Navigating the world of business essentials? Here's your checklist! ✔️✨ Ensure the right NAICS code, secure a DUNS number, and keep that payment history strong!

---
For more information, visit us at www.queenoffunding.com/packages or call +1 337-781-5053 now!🥰💞
.
.
.
#BusinessEssentials #NAICSCode #DUNSNumber #PaymentHistory #FinancialSuccess #Grants #Contracts #Entrepreneurship #SmallBusinessTips #RiskManagement #SecureFuture",https://www.instagram.com/reel/C8XjX8hsFMB/,1.80588E+16,,,0,0,0,2,Positive,,"#paymenthistory, #securefuture, #naicscode, #financialsuccess, #dunsnumber, #smallbusinesstips, #riskmanagement, #contracts, #grants, #entrepreneurship, #businessessentials",https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f1/m82/084AF8AE3CCF8565A08DA69F78BD45B2_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&vs=383951124681698_726982717&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8wODRBRjhBRTNDQ0Y4NTY1QTA4REE2OUY3OEJENDVCMl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNYVZ2Qm9KTTVrQVV3RURBSGJOZDJBYzd1Vm5icV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJrriyc%2FLxaRAFQIoAkMzLBdAIj987ZFocxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYBzRLHEJbkdncThnPqzo4bEEt1k2iVL1xIS_2Q38STKcg&oe=66746F14&_nc_sid=1d576d,en
18/6/2024 1:24 pm,LinkedIn,"Our sales team spent 2 days with the sales team of ICAP CRIF Romania in Bucharest. Barbara Bianchi presented all Dun & Bradstreet solutions for better results and improved our sales strategies📈
#icapcrifteam #businessopportunities #togethertothenextlevel #marketingsolutions #salessolutions",https://www.linkedin.com/feed/update/urn:li:ugcPost:7208882393695297536,7.20888E+18,ICAP CRIF BULGARIA,ICAP CRIF BULGARIA,0,0,0,24,Positive,,"#togethertothenextlevel, #marketingsolutions, #salessolutions, #icapcrifteam, #businessopportunities","https://media.licdn.com/dms/image/D4D22AQExbE5PSgA1bw/feedshare-shrink_2048_1536/0/1718731493443?e=1721865600&v=beta&t=JPuVlBKNOwMLABqQzZAE9TOv5lOp3CEa0quBMDrWmKg, https://media.licdn.com/dms/image/D4D22AQGds9ZT5jekfA/feedshare-shrink_2048_1536/0/1718731456408?e=1721865600&v=beta&t=DckNuHsvijtqqFiMl69EdKFtb05PqFaUPvHuDO6G5fU, https://media.licdn.com/dms/image/D4D22AQFyT5QqfMaQog/feedshare-shrink_2048_1536/0/1718731494209?e=1721865600&v=beta&t=9uM9ZncxFNCnijJlBeCrz1e8rqNOqhcIbI-753hzggk, https://media.licdn.com/dms/image/D4D22AQH1_TlVixyLSw/feedshare-shrink_2048_1536/0/1718731487872?e=1721865600&v=beta&t=DeK4l3DNGRb82bhlXY_2TMeNoL0WD6r5rNv4lcQ5mrs",en
18/6/2024 11:19 am,LinkedIn,I’m happy to share that I’m starting a new position as Administrative Staff at Dun & Bradstreet! ,https://www.linkedin.com/feed/update/urn:li:ugcPost:7208850710921113600,7.20885E+18,Marija-Jadranka Huljić,Marija-Jadranka Huljić,0,0,0,3,Positive,,,,en
18/6/2024 10:42 am,Instagram,"Did you know? In 2020, Dun & Bradstreet had 225 million business records, including 21 million from India and China combined. Find out more at www.cannascapitalholdings.com 🌏🔍 

#BusinessData #CannasCapital #GlobalData #CannasCapital #BusinessIntelligence #GlobalBusiness #BusinessData #BusinessRecords #DunAndBradstreet #DataInsights #BusinessInsights #WorldwideBusiness #CannasCapitalHoldings",https://www.instagram.com/p/C8XFwxJO4OV/,1.80889E+16,,,0,0,0,0,Neutral,,"#globaldata, #businessrecords, #worldwidebusiness, #dunandbradstreet, #cannascapital, #businessinsights, #cannascapitalholdings, #globalbusiness, #businessdata, #datainsights, #businessintelligence",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/448547138_1496691134276673_2095233512848993976_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=18de74&_nc_ohc=kjcjqK2j1koQ7kNvgGW9Tat&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AYALJVBVtzYl_qDBQvbYFptbgQOIkz8mlHsMrqmaoEqHNA&oe=6678A5BC,en
18/6/2024 10:11 am,LinkedIn,"Dun & Bradstreet's Sylvio Parolari is hiring a Customer Service Technical Specialist in our Jacksonville, FL HQ!

If you are interested in helping our clients with Technology, Data, Product Usage, Cancellation Avoidance or Complaint Handling apply today or reach out to Erica Kalin for more information 🎯

#jacksonville #teamdnb #customerservice #hybridjobs",https://www.linkedin.com/feed/update/urn:li:share:7208833766209769473,7.20883E+18,Erin Moody,Erin Moody,0,4,0,21,Neutral,,"#jacksonville, #teamdnb, #customerservice, #hybridjobs",,en
18/6/2024 9:54 am,LinkedIn,"It’s been a while since I started my role at Dun & Bradstreet as a Senior Software Engineer, but I wanted to share this update with everyone.",https://www.linkedin.com/feed/update/urn:li:ugcPost:7208829502452367360,7.20883E+18,Hao Liu,Hao Liu,0,0,0,0,Neutral,,,,en
18/6/2024 9:21 am,LinkedIn,"Mr. Anirban Ghosh, Chief Risk Officer (CRO) at Mirae Asset Financial Services (India), emphasized the critical role of compliance in the finance industry during the Dun & Bradstreet & SAP BFSI Summit 2024 on June 13th, 2024. He participated in a panel discussion titled 'Fortifying Financial Stability Through Effective Risk Management', where he shared valuable insights based on his experiences and highlighted the importance of compliance in #lending businesses.

#riskmanagement #compliance",https://www.linkedin.com/feed/update/urn:li:share:7208821214373457921,7.20882E+18,Mirae Asset Financial Services India Pvt Ltd,Mirae Asset Financial Services India Pvt Ltd,0,4,0,158,Neutral,,"#lending, #riskmanagement, #compliance",https://media.licdn.com/dms/image/D4D22AQE7uUPfuYrngw/feedshare-shrink_2048_1536/0/1718716909772?e=1721865600&v=beta&t=RXtS6q5ZtYbP-32jY4Xs9VBKcGaBCVPewTM06bNHL-U,en
18/6/2024 9:03 am,Instagram,Thank you so much aya_uskids for great photos of latest DUNS drop. Large radish for the win. #DUNS #OrganicFashion #RadishLove #NewDrop #EcoFriendlyFashion,https://www.instagram.com/p/C8W6hsvRrz0/,1.78441E+16,,,0,4,0,9,Positive,,"#newdrop, #radishlove, #duns, #organicfashion, #ecofriendlyfashion","https://scontent-iad3-2.cdninstagram.com/v/t39.30808-6/448659781_1160591221993414_8594118897629272402_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=18de74&_nc_ohc=mMria3NaYNkQ7kNvgGm5ofS&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYDYRUXFkh8PfX7S3MRqft-bhP1fyQN-k9N_VZBB_v2y6Q&oe=6679946D, https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/448593763_1160591488660054_4699766187988892443_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=Sop9fuVGADAQ7kNvgF2ehOx&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AYAfb0nVThJp9MQdrfOT2JMyoJiRoqB5nk-y_wwbsQdXsA&oe=6679A585",en
18/6/2024 8:30 am,LinkedIn,"Segmenting your Ideal Customer Profile (ICPs) on a single firmographic variable is dangerous.

Zsuzsanna Ferenczi and I here at Bunes & Ferenczi have been on our soapboxes for years on this.

I know legacy tech firms with +$20bn in revenue who segment their Dun & Bradstreet Master Data based upon employee count alone.

We advocate an ""and/or"" logic when integrating firmographic into your segmentation:
✔ Number of employees and/or
✔ Revenue and/or
✔ Total assets and/or
✔ Number of subsidiaries and/or
✔ Number of operating countries and/or
✔ Vertical/industry codes and/or
You get it.

Let me give you the perfect example of this, even when everything is in the public.

I was asked today to investigate an entity in the Nordics for a potential business opportunity for one of my fractional engagements:
❌ LinkedIn says 95 employees
❌ Enento Group's Proff service says 55 employees
❌ I downloaded the annual report from Proff, and it says 16 employees (which is self-reported)
❌ I manually count the number of profiles listed on their website and it is 38 employees

So where do you segment when the range is 16 to 95?

Who do you believe?

Which is why you need the ""and/or logic"".

Stop segmenting on one variable.

Yes, even you Fortune 500 company.",https://www.linkedin.com/feed/update/urn:li:share:7208758340586274817,7.20876E+18,Unknown Profile,Unknown Profile,0,1,0,13,Negative,,,https://media.licdn.com/dms/image/D4E22AQFHkJnS5aAkrA/feedshare-shrink_2048_1536/0/1718701919341?e=1721865600&v=beta&t=7wvbrm9c_yrzwHfk1tCQhJM31z6C6466SWFA_5cMQMA,en
18/6/2024 5:57 am,LinkedIn,"CRIBIS Dun & Bradstreet RECOGNIZES TO #COIM SPA THE MAXIMUM ECONOMIC-COMMERCIAL #RELIABILITY!!!

𝗔 𝗚𝗢𝗟𝗗𝗘𝗡 𝗔𝗖𝗛𝗜𝗘𝗩𝗘𝗠𝗘𝗡𝗧 𝗧𝗛𝗔𝗧 𝗚𝗨𝗔𝗥𝗔𝗡𝗧𝗘𝗘𝗦 𝗢𝗨𝗥 𝗦𝗨𝗣𝗣𝗟𝗜𝗘𝗥𝗦.
 
This important recognition is the confirmation of the economic-commercial solidity level of #COIM SPA and a guarantee for all companies that have chosen COIM Group as a commercial partner.
 
The #CribisPrimeCompany is a recognition of great value, given that every year only the 7% of the over 6 million Italian companies is awarded. The rating is a synthetic indicator which, based on a statistical algorithm, measures the probability that a company generates serious commercial defaults. Numerous variables are used for the calculation, including personal information, indexes and balance sheet data, company seniority, payment experience and presence of negative information.

#wearecoim #thebest #reliability ",https://www.linkedin.com/feed/update/urn:li:ugcPost:7208769876226654208,7.20877E+18,COIM Group,COIM Group,0,1,0,36,Neutral,,"#cribisprimecompany, #coim, #reliability, #wearecoim, #thebest","https://media.licdn.com/dms/image/D4E22AQG1zoYH2PNfaQ/feedshare-shrink_2048_1536/0/1718704667568?e=1721865600&v=beta&t=L5NO0XRCplJJFlvwyKGjuLmFS8tdmp8sLO9NEtE5wMI, https://media.licdn.com/dms/image/D4E22AQFKQnpJ-lsNJw/feedshare-shrink_2048_1536/0/1718704669683?e=1721865600&v=beta&t=YKrJ1d6qlGq-itX1lNjqG73xUS1OISQhOL5HF1jADCI",en
18/6/2024 5:24 am,LinkedIn,"🗓️ Save the Date: July 11th, 2 PM 🕑
Get set for THE event of the season – the O2C Transformation Forum at the legendary Craven Cottage, home of Fulham Football Club! 

Perfect for Finance Leaders driving transformation and innovation in their organisations.

Why This Event?
Proservartner is breaking down the latest in Order to Cash trends and challenges. Discover what’s hot and what’s next in O2C.
Baker Ing’s top economist is sharing insights on how global economic shifts are impacting receivables management. Get the intel you need to stay ahead.
A powerhouse panel discussion with industry leaders on best practices for O2C. Learn from the best.

And not forgetting some incredible breakout sessions:
AI & Automation 🤖
Strategy & Operating Models 🧠
GBS & Shared Services 🏢
Credit Management 💳

🚨 Limited Tickets Left🚨
This is an invite-only event. Please contact Lisa Baker-Reynolds MCICM.

Hosted by: 
Baker Ing - Proservartner - FIS - Dun & Bradstreet

#FinanceTransformation #O2CLeadership #B2BNetworking",https://www.linkedin.com/feed/update/urn:li:share:7208761447990898688,7.20876E+18,Baker Ing ,Baker Ing ,0,0,0,27,Positive,,"#financetransformation, #b2bnetworking, #o2cleadership",https://media.licdn.com/dms/image/D4E22AQEP0aj8WiDGRw/feedshare-shrink_1280/0/1718702660214?e=1721865600&v=beta&t=flANxTYWm_WH7wCKlGAQ2IQs8sWgPHkgg1KUCLJdFos,en
18/6/2024 5:00 am,LinkedIn,"In just two weeks, the Eyeota, a Dun & Bradstreet company and Dun & Bradstreet team will be attending MAD//FEST 🇬🇧 

If you'll be there and want to learn more about us and how our audience solutions can benefit your business, be sure to schedule a meeting time from the link below 👇 

https://hubs.li/Q02BymgL0",https://www.linkedin.com/feed/update/urn:li:share:7208755321765269505,7.20876E+18,"Eyeota, a Dun & Bradstreet company","Eyeota, a Dun & Bradstreet company",0,1,0,3,Positive,,,,en
18/6/2024 4:30 am,LinkedIn,"It’s never too early (or too late) to learn about the power of the DUNS number!

Dun & Bradstreet Europe 

https://lnkd.in/e7AEzYMG",https://www.linkedin.com/feed/update/urn:li:share:7208546890236215297,7.20855E+18,Robbie McIntyre,Robbie McIntyre,0,1,0,49,Positive,,,https://media.licdn.com/dms/image/D4E22AQFjSjy525T6dw/feedshare-shrink_1280/0/1718651506164?e=1721865600&v=beta&t=-3vWDqulXr9iUHaZxBsAXlIxJrQ-c2LcazDngkq-sWc,en
